"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Solomon Islands","SLB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","173.435848254969","187.369503414404","184.760133036498","","301.251679503788","235.333016810426","308.255768594121","453.787942277986","385.815463614959","414.248651093387","448.070035138772","515.664680106408","678.825745047787","794.49428210619","814.584800828941","781.34908559785","711.393491212699","690.389973509958","611.01467934222","529.253715603602","541.164821244742","599.063212027503","569.394209934214","688.519114237461","709.646389694179","815.494636195592","886.135441780755","1153.44753374033","1306.73752977948","1381.80090032119","1385.57053065883","1171.42786378531","1215.16735439827","1017.61375675438","965.76567510246","795.601533812388","788.613119344058","867.107172185448","1014.855280274","1119.6932966279","1260.28940393632","1388.96387714065","1428.50567310858","1604.20582993513","1938.89118680079","2141.82152227309","2248.61493505117","2274.88786574405","2167.11992829078","2225.48684209273","2332.84421585545","2411.86292635277","2344.04897615315","2250.6011638607",
"Sierra Leone","SLE","GDP per capita (current US$)","NY.GDP.PCAP.CD","138.938639928686","139.363569743324","143.4726482737","143.620306755701","150.748970879357","143.280492367138","147.15582102386","134.317456729551","124.75745824962","151.740796376573","158.261487259653","149.907234638136","163.013286782826","197.446522637728","218.079268532849","223.674863513011","191.741323741529","218.191800605492","296.444144879811","334.803897166003","324.830395132127","321.822778852153","365.904485194525","274.90177928366","293.315724581217","225.183191310296","125.152126511172","173.670345976015","253.831209992257","219.294602270747","150.388997452047","179.361210312569","156.403103874074","177.59726281034","211.592232244682","202.316042811522","218.366890204629","196.115381680372","153.458491996581","150.006424578628","138.698722497148","229.37565952613","252.396006970341","266.446905426105","266.569371315474","292.349066330563","323.389018440273","360.371660481482","408.481008463935","391.200942951228","401.834876099443","448.337662148696","566.378235059355","716.835826906915","714.699795733977","588.228862794816","501.415165523953","496.682294873131","533.991533265984","521.754836722241","509.376593987322",
"El Salvador","SLV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","274.175259503141","282.189733068525","288.18699031465","290.025602994465","293.387951467695","308.439870124849","314.615682509032","326.769770202027","363.829635345497","410.289501521456","453.492451540898","548.152022315202","678.039258712384","706.615501146571","767.799243958328","778.448009043515","736.59114672011","717.543890387178","729.738710359514","751.725021407128","769.80357530977","753.979928189593","781.060007329013","816.219982845253","840.712335942259","914.131794738884","983.181504214564","1073.31025250137","1216.70084098324","1380.70837459609","1585.10889560143","1684.78450487114","1778.8363374756","1886.35996566952","1930.6274566566","2001.54004887966","2072.3015906358","2124.10181983345","2209.4972451963","2278.4303299528","2428.56887928932","2631.82273894031","2786.15777431659","2933.3942401921","2858.48334388385","2983.2288061357","3266.01097774165","3428.40933246681","3509.52653622458","3589.04288461991","3705.57970353453","3805.99568574434","3910.25440332717","4052.62477533742","4167.73093878563","3798.63652082321",
"San Marino","SMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40864.3254697731","36604.4933810621","38730.8030430952","41464.7464336905","51270.1292257065","59558.7727178495","60900.5432888271","64261.0327257484","72697.7059863324","78643.5506479242","66703.2182274656","60254.7763024869","57297.5133143063","49988.4636311454","51570.9839547083","50817.3308247802","42662.9026513461","43828.2324609315","45399.0290605549","48996.592248824","47731.2085399347","",
"Somalia","SOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","65.4797161127203","68.1063969710067","70.8130489706682","73.6072042568089","76.4803984686038","79.4288131599353","81.8711142362567","84.1989645808447","86.5503216195445","90.4579762259085","93.6546804964154","95.3538884951686","119.818206642189","144.344552548908","128.703339965476","183.195364909792","188.661068923787","103.818609194054","105.11333351228","100.194060938495","96.0960667990751","107.37212702214","117.193535405213","110.884783979098","119.174817325897","131.817364072182","138.096050356055","147.151476967847","148.216672024135","153.140710387238","126.924973244299","","","","","","","","","","","","","","","","","","","","","","","297.955357765961","295.266609940492","293.455171889408","295.967392639046","309.054380310838","314.542677978565","320.03814830565","313.872314979014",
"Serbia","SRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2207.4505980581","2864.0847269944","3380.04141638289","2571.17271041453","2571.30403953333","914.785719885861","1727.28119565526","2283.84668494941","3005.42635224484","3502.80292389567","3720.47915467431","4382.61727851692","5848.47640545105","7101.04014116862","6169.11419477823","5735.42285659849","6809.15980400146","6015.94522756969","6755.07367461629","6600.05680854589","5588.98072768556","5765.20076202711","6292.54362926707","7252.40185773992","7417.20364852201","7720.51057195234",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.724404763307","130.688412180813","138.290559246125","154.689556529144","147.453918850156","160.270392416135","168.717337473754","162.690039193495","169.637034132565","189.089329982335","216.803477888975","214.758023115574","236.230712504137","294.173314393539","373.25594261494","400.877816840837","422.451226756966","451.920875694853","486.124748595715","568.015701300973","695.707796695631","942.504599152061","843.045868743539","713.716609279458","605.98071174376","558.716925447333","559.41563825198","618.913755283251","617.599365904556","597.104817441595","654.646232910624","643.974491969157","627.057351650705","598.958204314706","569.296216554579","644.207083084171","654.889660679219","662.078290378406","624.048994837782","613.890227006088","634.813077161382","593.375994193942","628.298965840947","771.595541936187","934.393378920694","1080.72858128631","1240.375401976","1399.20458134407","1547.32766740796","1440.43474151631","1653.90858803288","1805.59263855483","1826.62787832113","1890.89632153273","1892.82202579979","1685.81292401771","1526.88336217851","1587.01200492886","1624.7729965878","1627.45490368356","1498.60973877114",
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1669.49375170405","1337.88223052413","1535.70689187913","1516.40437759013","1179.73971108066","1779.47036531513","1322.82036383331","1119.65143716565","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.75114266207","130.711199892118","138.314980779093","154.71429796779","147.485399127226","160.297953556275","168.744695061774","162.717969566068","169.659411860559","189.10688728903","216.820225343979","214.786638939485","236.283070268197","294.231126107621","373.313107975865","400.940117220501","422.509399215076","452.015475037997","486.270867281176","568.259567582888","695.97180018051","942.730393862975","843.264447303605","713.948975036899","606.235460006361","559.01241067838","559.789788122744","619.353965268588","618.099913210637","597.636253847768","655.279947851917","644.602349710328","627.783427691102","599.741959961377","570.084102004729","645.000181147929","655.650352525346","662.915956205508","624.941492344886","614.782249528355","635.665961070616","594.222954518887","629.226045662396","772.492801169113","935.430788567318","1081.82707531388","1241.54965599047","1400.34970465113","1548.33950991033","1441.28794963646","1654.85360706167","1806.60898985219","1827.60694806069","1892.12434369674","1894.0295921675","1687.03849806118","1528.13720385117","1588.32240939346","1626.06247939811","1628.74127673579","1499.4128133202",
"Small states","SST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","461.031924919794","509.388647237259","589.369680556529","721.371362860301","1100.59008813509","1230.37472402995","1379.41960258162","1538.45573784906","1624.29472693018","1978.12358810892","2581.32031356461","2614.04085398213","2548.04289263677","2414.12637598326","2342.62823902361","2209.67933519722","2124.04017398308","2376.38727863745","2564.54296825621","2616.26714164771","2973.43843084708","2982.01741628973","3120.58889113387","3030.54683646706","3140.16357560422","3518.44675244161","3684.42783383246","3880.75333206851","3818.02354885595","4028.96242030689","4390.92663566922","4345.32214701352","4583.7725583495","5403.05837734987","6400.85317916949","7492.65768961254","8557.89895655812","10043.8990299158","11834.0405447568","9919.76836431062","11168.490827436","13207.6983859115","13520.9777841434","13815.5859619314","13995.6604914629","11738.1124733058","11350.7256733568","12032.933965063","13001.1586933361","12594.6768910683","10770.58977779",
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","524.669872100335","577.628403970454","678.737963932546","745.320299910865","866.504995638803","883.097041341426","896.867791263475","1098.75521904166","1067.90805262233","1090.26076257543","1254.54159767468","1330.62011395181","1564.768547927","1770.46768807179","1584.77565743788","1700.09799666364","1813.80743359704","1953.5132573676","1987.57970166818","2157.84044569668",
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","346.163198666065","363.95832558894","382.20563749202","403.757072560868","419.649854652524","468.627921894333","562.907542399196","634.791887779609","676.901761599322","714.159978436302","747.161113919647","815.210031687566","847.904497604014","930.237019295327","1133.23102871442","1295.81275714437","1412.21235427393","1793.65802784294","2053.87835343463","2180.72269010607","2211.21405386462","2468.4570616198","2535.13868455394","2438.70796782617","2368.92756674947","2368.18975900346","2381.50604196903","2571.9557098729","2985.5198430352","1366.46838688231","958.612332137947","1084.96425017373","961.826471860751","1001.72116282662","1391.62015383495","1565.21202336887","1921.90543949937","2039.83684343796","2415.742065684","1904.44517958318","2012.28165067815","1750.57673687227","2267.75398376931","2611.37749349033","3006.18323287406","3590.64818332412","5197.74790651499","5744.75972670722","6831.98362206284","7408.36078641818","8255.87487222955","8263.20380320348","9200.97478600343","9402.1644191114","9471.92200052426","9168.23715664009","5872.78942866166","6295.56056173578","6938.08698147294","6853.69341077988","4916.60566637918",
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2405.53516040785","2691.19565226261","2920.91754234186","3102.29685877712","3771.35951578288","4819.12555470987","5196.94037965932","5146.67107827084","5538.61646477184","5643.6751092567","5413.15062068807","5717.21708969017","6533.55321303732","8712.69879312059","10671.8218610632","11685.7548224391","13159.7594413964","16085.611523338","18677.2927109318","16531.6705140706","16825.3516323547","18406.0119646255","17430.8267500537","18203.2424880484","18630.9759798504","16335.6453975896","16501.0838450986","17494.7287902036","19380.5135070548","19303.5456581383","19266.5135736247",
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10730.4510136379","10815.1110457688","10454.9656390657","11175.7710286265","11452.7831245082","10201.3035366727","10479.7596309273","11777.1556578814","14849.0372415032","17233.1385611279","18098.9085440003","19672.9655554146","23787.6465566688","27483.3371698569","24694.2304876707","23509.5431355463","25095.1322896197","22643.1002515007","23496.602499332","24214.9220717273","20881.7669299329","21663.643413767","23455.9447259222","26104.1027889949","25942.9547741436","25517.33066526",
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD","2114.00297269192","2288.92170111915","2468.69458903006","2657.02250478203","2941.04889945204","3206.09917020339","3454.42978938679","3720.92684527721","3926.40900146965","4234.16134821018","4736.21715377766","5132.71160742552","6027.12849917337","7301.215425886","8089.91458466682","10117.3066842673","10868.2757657546","11448.6193912266","12620.5186141512","14877.1642883549","17097.8326512095","15586.4300780047","13738.9722980374","12608.2291505865","13099.0208341765","13666.8577454736","17981.0194119405","21792.5589059822","24534.6938164191","25662.2205892506","30593.6724447761","31822.8038482367","32800.9826867546","24425.2849281118","26083.6143874838","30282.9639200066","32998.9681608432","30312.4875993103","30596.5272048832","30941.0793624668","29624.9126748618","27247.857734793","29899.1952495081","37321.7979047059","42821.6731423358","43437.0631164776","46593.6021646111","53700.0053363063","56152.552340314","46946.9602719954","52869.0442891587","60755.7595508465","58037.8213192173","61126.9431963979","60020.3604576572","51545.4836095322","51965.1571531985","53791.5087298403","54589.0603860606","51939.4297445291","52274.4087868798",
"Eswatini","SWZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","104.214055811225","125.311491894503","131.162089528268","151.501704361161","177.9669161218","187.948370470312","200.246112320211","189.377102112431","196.30217371348","251.75083200315","260.028979051307","307.368871916887","321.069430537678","471.569078803952","545.257617093698","576.883872766362","528.584253816049","571.246828268655","619.542432514749","725.112672810529","922.001649412919","938.174818152314","853.549917822489","851.596268383168","732.29622039224","515.072560342456","620.712035692557","780.268542333656","894.33958018379","872.782938295471","1355.38900074707","1367.78319552771","1481.86118053922","1528.89244383416","1563.74950694899","1833.09931612518","1695.13477490516","1781.88852291683","1609.21409301843","1557.06333059591","1728.71049762741","1521.76907531716","1405.44870562975","2148.632475194","2699.13074169713","3083.83814075588","3176.69116821334","3327.44513395798","3137.38726604361","3385.85884592044","4168.48940292685","4496.61336050974","4527.56503878653","4230.17126641521","4039.15934079483","3680.34947283775","3425.53195692846","3914.41848379603","4105.89368278939","3915.64346723669","3424.2822122311",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27997.2898302635","28460.3326151186","27942.8805401415","33043.6883812669","32274.8905524359","31616.6816992667","29369.0568278169","29160.1038110689","","",
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD","288.057842014677","270.279362820574","287.044788426874","308.19526439697","332.305003111975","328.484900958875","337.646246557856","333.233812466557","314.351064841473","314.179852817028","343.881182121191","401.608039515583","546.951061288794","648.53192405897","744.506941901819","806.23264447194","814.474737986674","1044.35306798524","1376.54657947199","2030.13590345467","2329.35335798995","2419.03441901133","2296.30772927437","2280.45155062171","2338.07565218555","2588.55280379525","3165.94503803531","3638.98801125089","4128.1182318366","4407.20093965686","5302.84372714198","5314.66312816659","6128.44556922114","6559.12999396324","6555.5044074812","6748.93110885887","6583.20101813288","7280.98962117856","7715.91814709341","7747.61215872072","7578.85105298845","7663.13708026446","8331.2619970042","8524.96123557779","10176.6587120064","11092.5107357824","12014.3998729502","12154.8299372808","11122.8620677142","9706.95605963959","10804.6844747547","12189.0951601357","12006.68296237","14765.6739800428","14700.3343408386","14745.3414620288","15068.6203494184","15945.2649266263","15994.8198615534","16213.4807569248","10764.4204224611",
"Syrian Arab Republic","SYR","GDP per capita (current US$)","NY.GDP.PCAP.CD","187.53728826627","200.183479817742","227.788340422721","238.437633438458","257.578160165979","247.498330036062","237.915673950358","251.488023772549","263.197929415226","292.650449237743","280.307436975775","319.234361756597","355.24326915866","366.477771742766","582.804431235542","738.716466421137","823.337316774106","853.813437626457","989.870175977556","1151.17492921003","1462.62994191833","1811.16781239384","1827.44443098019","1878.7749573128","1864.89113941165","1991.22475683508","2313.70458936044","2864.05461739956","1414.30603881076","1540.46821427488","1920.63122451941","2165.85189318266","2510.47775508502","2717.28216376037","3231.92674255619","3545.8089033319","4171.45609652336","4376.87333205155","4514.10471349477","4556.66107961861","4910.77774789534","5175.2619444591","5300.58281183443","5494.83965360699","6330.74018259423","7309.10787613772","8069.56487932034","9056.63466160915","10554.0837798677","10589.5990535421","11820.6077761445","3050.75445305659","2094.40809717989","1039.17530979407","1135.12524447001","916.358033064448","707.505266723622","942.518915865706","1268.23584864054","1334.37059333293","",
"Turks and Caicos Islands","TCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16625.488923904","15785.9625484288","16384.902431222","18181.0928900371","20533.1876086725","24559.1437027965","25457.9778165421","27650.1163461538","22020.3472896377","21029.6959397391","21839.0090198076","21345.0259782194","21715.3139665448","23778.5191258375","26183.8850440535","28241.479293178","27545.1287854295","29553.1366979053","31350.8666282662","23879.9266491038",
"Chad","TCD","GDP per capita (current US$)","NY.GDP.PCAP.CD","104.471718929774","109.129250541736","114.581806596806","116.776543941781","120.820654687922","125.975478772857","128.342693976729","130.960782770981","129.731950795287","132.169979986681","128.791773595068","134.686332529714","153.443964456279","165.613494037592","163.136543315814","211.468197007644","207.528822135755","219.813694814865","256.823871349247","227.080003317318","228.822484409529","190.107208963518","176.84232644808","172.260217658847","185.394337119184","202.745556775734","203.501250883222","214.938182340033","265.240971286652","248.303375662058","291.553357322654","304.874472521182","296.039696568968","222.923183217462","173.990272419466","206.26065256048","221.673040069621","205.862695808741","224.553739501648","190.559071876625","166.175708881786","197.146082103195","221.416536911391","292.600880182047","454.336365239401","658.566973042801","710.396398684645","799.603741996266","929.382751892261","803.686388398795","892.568869694168","984.736130484829","967.352948812122","979.811742616759","1020.28797948927","776.019752284262","693.449767448537","665.948884859102","726.151007088549","709.54004317463","659.270044977801",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.8243727934169","81.7776447483589","73.79329939892","77.9599334851526","87.9084396745126","99.7381325805428","106.1414236571","100.452761196178","99.0487658214466","108.185843913213","116.821490139761","122.196243860116","134.759671489072","165.46100795263","183.525221978528","202.31149972704","202.131163612285","229.617690917723","219.575165505196","250.485447414456","284.591011896752","298.92178445844","308.301417377428","317.464353165023","338.514794683285","364.3285857867","358.051179744013","349.03521365244","381.149782453605","407.132872837289","432.514263804072","464.724300663896","516.908437018616","566.120528557522","677.628210555975","831.279288329794","949.077000716106","989.544270868654","932.757605344738","1053.41745605773","1168.38417328798","1266.10075564603","1488.37795587344","1827.31436891359","2208.24431857945","2645.99836891284","3284.45994577954","4334.93690168197","5660.25134104569","6241.34084749975","7408.36962408581","8915.65587210945","5453.78013380915","5936.80576471856","6348.10975470248","6561.19100586798","6648.81244815453","7210.91699438358","8012.14971049584","8235.58367678187","8346.03881045794",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2298.10762761264","2213.32065532953","2338.50053727151","2317.18908164985","2174.61715794382","2154.69553689606","1932.78360276731","2129.20747432102","2189.6546119735","2256.41079621701","2180.25560131256","1890.17656884634","2059.06749166888","2096.89614275825","2359.84544596266","2900.75809670162","3751.47686262089","4696.16930147121","5673.38494849185","7285.22807640334","8994.91821781285","7103.4688595699","8309.82204341174","10041.797408911","10432.4712727761","11000.6556638584","10330.791925471","8019.89384556481","7677.40046878136","8562.50740041241","8876.15396402874","9013.79564853992","8387.39069310257",
"Togo","TGO","GDP per capita (current US$)","NY.GDP.PCAP.CD","76.6386966178104","79.1202816529452","81.9944440812139","87.7922979453762","99.9378893887589","109.620120649437","121.834175439114","124.878857131216","124.349763954504","131.570191772583","120.053880870366","131.098435850626","149.350828711501","176.473816398963","237.814218072906","256.102144117792","251.326530735178","308.695342649041","319.941808458612","337.449679789145","417.669139876884","342.190696121834","281.810552248143","252.973785957241","228.648692582517","234.356109981473","315.462122145632","359.790724421822","385.425418755934","367.792584109987","431.450388393856","414.781437351068","429.042360955801","306.151247376532","238.465453459228","309.818293556622","336.977003891945","334.143842398366","342.657904201102","329.816469698975","302.958591951416","292.823103529291","328.398107277437","396.920579751545","413.329866159356","406.562366042383","408.057117336142","449.738250451153","546.35037020228","540.608712584616","534.04478262418","587.097492827983","571.806723944167","621.398853574683","640.934219628827","570.909967175308","803.1518934041","830.745276651438","901.523016898937","893.352454121675","914.950792453212",
"Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.76747498819","107.498000971957","113.782849798549","118.143906991999","125.938694169401","137.91864667231","161.005521595517","166.923063418933","174.784753754061","186.879167529008","192.127686001108","194.266670952522","209.374780691917","269.887959183304","332.175269901396","351.619335819513","391.569389821531","445.420852493951","528.626755130957","589.885059996931","682.929972776379","721.05934481239","742.851232619121","798.080449924439","818.038933525859","747.703437345799","813.45150453102","936.780458315873","1123.43764273139","1295.46472202503","1508.94246991043","1716.41541952704","1927.88260333504","2209.36303047747","2491.42783631948","2846.58683404849","3043.98031418826","2468.18472987515","1845.82886964502","2033.25800929259","2007.7352707452","1893.26423865967","2096.18780236208","2359.11683054367","2660.12683458135","2894.06265596401","3369.54319807344","3973.01717157725","4379.65878719505","4213.00665375142","5076.33987220163","5492.12149993341","5860.58147053475","6168.26135569944","5951.88348654008","5840.05306687798","5993.30551610045","6593.81835157138","7296.87960772339","7817.00967118918","7186.87409206525",
"Tajikistan","TJK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.63245735304","250.340885777157","391.943768487842","293.98040221846","267.432962900242","213.544144308394","178.361251487267","155.18851774477","219.040245556382","177.559628667509","138.429146735759","171.048064575398","190.002677638953","237.757335195414","311.627231254541","340.583183232527","408.838413523407","526.643288270494","715.8657062687","676.12351106337","749.552412285997","847.382432066315","969.296103880894","1048.22560182624","1104.17235837941","978.404981180605","807.10258610434","848.672379903239","853.218873401321","890.544402355733","859.137961121368",
"Turkmenistan","TKM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","684.222691730382","861.784627070225","838.566577218499","865.786831874633","","410.272926371651","832.753854665504","623.241905699354","590.281221132054","554.833915655583","562.641702559869","590.387131521453","548.687913342692","643.1909754292","774.482151976644","967.887435334475","1283.90878153306","1453.91778376026","1704.41538021505","2136.47210126331","2600.36875786979","3904.46530148983","4036.45680478876","4439.20212759739","5649.96210595541","6675.17805486958","7304.28577118881","7962.24492480061","6432.68532538494","6387.68257527254","6587.09260439788","6967.37504258806","7612.03518009452","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","390.205816482465","415.53299898473","411.190330130554","443.654715662232","463.690983356853","497.09722880308","492.736520149096","514.70713744868","560.323200307283","595.546076563717","646.090658665045","708.277780305305","927.822293765062","1185.1308336307","1210.10134882528","1298.23154819121","1395.73776503204","1541.41011911245","1793.4069418841","2144.06612229885","2404.16436364981","2166.6369084198","1837.56057233758","1787.59404789659","1829.32485544476","1798.73711242183","1862.46656400698","2040.33274573004","2063.05714438956","2432.33166390137","2580.48491125287","2779.50438320498","3184.64513045289","3678.75850720494","3930.93925856814","4201.93503573941","4534.75963632055","4490.53823983704","3957.30981129656","4312.35639268739","4137.41928301038","3631.22415341195","3648.86507218119","4171.2169977472","5014.32956696005","5823.47431453822","6812.63938457995","7861.80773097775","7279.3315290033","8991.18189604413","10139.333455701","10123.5750856336","10262.0386475601","10350.5936721774","8482.30122131129","8186.78813467794","9037.22154892312","8743.52788324261","8525.42186054554","7035.75307488449",
"Timor-Leste","TLS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415.085948577851","529.778165896224","508.84058614998","517.826968356368","453.513312734273","464.545938721574","446.466529652108","523.73763493981","614.435754973338","676.619075367267","806.41434929681","936.448595612108","1024.1725080803","1210.03565458064","1232.45033563734","1332.79185551378","1353.75493422806","1299.49463507231","1249.13835051953","1583.71357646622","1442.73073825015",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","212.006962243325","215.099871205032","226.619193224917","242.63954981554","262.074348487914","288.300377190414","322.083177871473","374.623491376407","484.783590339499","720.217352579859","816.304927031192","981.024431044123","1104.89602387509","1155.00244680406","1399.94612910815","1627.60830755067","1540.77007136991","1713.14714944419","1865.90011848312","1914.82631718696","2024.61468440658","2207.72137256137","1874.55948375996","1672.23615123314","1635.7354454836","2240.99958108385","1132.12434248594","1216.933432121","1220.99510653331","1280.57477914225","1461.36466720834","1652.70564015488","1713.73102766927","1714.46899160669","1831.74444529576","1909.48379762542","1898.48398744344","1816.63740835585","1949.84805681814","2277.31471365598","2643.68966854285","3014.58621589106","3633.92655557969","4408.55493747874","4221.60168416303","4771.68019275829","4641.09495067682","4949.08914718206","4488.01301714676","4339.05451671168","3813.93669030623","3794.44956816618","3677.60855157959","3446.05690469067","3447.243891381","3015.70355079971",
"Tonga","TON","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","368.052238087436","336.625464674703","378.238047074363","455.105015242606","484.084945563313","572.898451381248","666.295705510559","662.866430337718","649.312579627507","685.001594377678","639.629625484337","724.863209521298","865.870072040313","1127.55061070008","1121.21346771777","1194.54103416891","1388.04050110623","1436.78369095862","1449.30600269019","2047.13843067308","2176.38129609347","2307.13096227661","2225.10067495677","1973.54479534806","2043.75104613193","2091.11300904714","1839.08686653094","1845.66912653498","2030.7754685692","2301.65411507959","2594.41873934395","2873.0766372279","2910.14512180299","3331.54655465772","3006.60634375505","3527.95234170016","4002.81377065344","4581.78324469272","4428.14652130855","4354.24436028041","4336.23960272654","4157.87724876095","4513.4325306349","4740.70027224476","4903.01213835449","4624.82344882844",
"South Asia (IDA & IBRD)","TSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","82.3453989059088","86.0460827574313","89.9113280369833","98.9785796336555","110.874643897349","116.48449853533","95.7995482233566","103.062636613104","105.614406259986","113.5083829235","120.128791672743","124.907441186713","122.746139971717","137.157725692763","162.375554725052","169.813559097071","161.905302836418","183.114196954556","203.485049844429","222.568211449007","262.077252887994","271.314700748083","274.134279699762","283.432353514784","275.588605513277","292.809393059512","303.084317479609","328.986102468063","345.657361132333","341.142292396263","359.231669420062","312.657641462301","324.907343144382","314.998535831535","349.863574500782","380.35370103308","407.751551825926","419.319788083275","416.9828765771","438.310721012017","453.237604097344","455.858018925268","469.712186027703","538.711135990329","613.94779740106","691.692617164966","774.863798619305","959.305126399097","959.461249363055","1041.98021072851","1257.49950821449","1368.94510161531","1366.05942528266","1383.31690853854","1496.01499570463","1543.0481307214","1652.25180081923","1867.44396793317","1894.00888357406","1959.52584479156","1823.71291162955",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.75114266207","130.711199892118","138.314980779093","154.714297967791","147.485399127226","160.297953556276","168.744695061774","162.717969566068","169.659411860559","189.10688728903","216.820225343979","214.786638939485","236.283070268197","294.231126107622","373.313107975865","400.940117220502","422.509399215076","452.015475037997","486.270867281177","568.259567582889","695.971800180511","942.730393862975","843.264447303606","713.948975036899","606.235460006361","559.01241067838","559.789788122745","619.353965268588","618.099913210638","597.636253847768","655.279947851917","644.602349710328","627.783427691102","599.741959961377","570.08410200473","645.000181147929","655.650352525347","662.915956205509","624.941492344887","614.782249528355","635.665961070616","594.222954518887","629.226045662396","772.492801169114","935.430788567318","1081.82707531388","1241.54965599047","1400.34970465113","1548.33950991033","1441.28794963646","1654.85360706167","1806.60898985219","1827.60694806069","1892.12434369674","1894.0295921675","1687.03849806118","1528.13720385117","1588.32240939346","1626.06247939811","1628.74127673579","1499.4128133202",
"Trinidad and Tobago","TTO","GDP per capita (current US$)","NY.GDP.PCAP.CD","631.706584701324","676.401178353489","704.223158183224","760.39788534596","788.69664704446","807.869838096908","787.338406706973","823.55630854429","815.327108526932","831.426912964797","869.354117016111","938.269947020058","1119.0380732508","1332.78152981025","2049.24730116959","2416.24831398312","2439.17747252159","3020.24294095194","3381.23453655542","4306.78188901075","5748.67349531948","6345.00108743359","7268.10586844211","6821.85030635171","6715.60687269515","6302.60922650931","4051.47656838151","4016.44977093772","3734.46171446162","3564.3569350488","4150.2848612054","4318.50242806404","4398.49512299128","3754.80037180601","3959.26287308279","4249.09437348112","4579.97810520482","4554.35645824129","4790.1237380834","5387.16438588431","6435.13421201268","6939.82847117988","7053.08737085832","8807.86606828197","10293.8692465675","12327.2807128582","14102.5932894722","16539.8907485461","21204.0081810259","14514.2406135579","16683.3930629542","19034.1207062684","19157.4597728795","20143.5454060659","20270.933769027","18214.460619356","16250.6286879928","16173.7400502023","17037.8623561897","16637.1629387697","15425.6351094785",
