s_ID,cluster,gender,Gender_male,Gender_female,province,Prov_EC,Prov_FS,Prov_GP,Prov_KZN,Prov_LP,Prov_MP,Prov_NW,Prov_NC,Prov_WC,education,educ,Age,industry,Exiters,Industry_mixed,Industry_livestock,Industry_fieldcrops,Industry_horticulture,Industry_forest,turnover,exp,Exiting,Exit_Retire,Exit_Danger,Exit_Finance,gens,loans_prod_dum,loans_lt_dum,loans_st_dum,loans_informal_dum,loans_none_dum,threat_drought_flood,threat_avail_relief,threat_drought_flood_rescale,threat_avail_relief_rescale,goal_lt_estrat_sell,goal_lt_estrat_crime,goal_lt_estrat_money,goal_lt_estrat_sell_rescale,goal_lt_estrat_crime_rescale,goal_lt_estrat_money_rescale,goal_fc,goal_hort,goal_past,goal_nv,goal_ls_int,goal_ls_ext,goal_emp,goal_ent_num,goal_water,goal_proc,goal_lt_prod_down,goal_lt_estrat_sub,goal_st_estrat_sub,adj_size_int_arp,adj_size_ext_ar,adj_num_int_ls,adj_num_ext_ls,adj_num_emp,adj_num_branches,adj_water_store,adj_water_underg,adj_water_run,adj_direct_cost,adj_invest_cost,adj_turnover,adj_interest_rate,const_fin_chal,const_serv_borrow,threat_dep_labour,threat_law_labour,threat_law_tenure,threat_min_wage,threat_land_ref,threat_pred,threat_law_pred,threat_law_enviro,threat_ls_theft,threat_market_access,threat_input_cost,threat_comm_price_down,threat_farm_att,threat_clim_chnge
6816064842,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,50,Mixed,0,1,0,0,0,0,100000000,40,0,2,2,1,3,1,1,1,0,0,9,3,5,2,Disagree,Disagree,Strongly disagree,1,1,2,1,1,0,0,-1,0,-1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,-1,0,4,4,5,5,5,3,5,2,1,1,5,1,5,5,4,5
6812224780,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,20,Livestock,0,0,1,0,0,0,5000000,0.5,0,1,1,1,6,0,1,0,0,0,6,2,3,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,1,1,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,1,1,1,-1,1,1,2,1,2,1,3,2,1,1,2,1,2,1,1,2
6811962354,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,27,Mixed,0,1,0,0,0,0,2500000,3,0,1,1,3,1,0,1,1,1,0,5,3,3,2,Strongly disagree,Strongly disagree,Undecided,2,2,0,1,1,1,0,1,0,1,0,0,1,2,0,2,1,0,1,0,-1,1,0,1,0,1,1,1,0,4,4,3,3,5,3,3,3,2,2,3,4,4,4,3,3
6810342809,3,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,54,Mixed,0,1,0,0,0,0,10000000,23,0,3,3,3,5,1,0,1,0,0,10,5,5,3,Undecided,Undecided,Undecided,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1,5,5,5,3,1,1,1,1,5,5,5,3,3
6787019612,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,57,Horticulture,0,0,0,0,1,0,2.5e+07,10.5,0,2,2,2,NA,0,1,1,0,0,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,0,1,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0,-1,0,0,1,0,1,0,-1,-1,4,4,5,4,5,2,5,1,1,1,1,1,5,4,4,4
6768891610,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,66,Horticulture,1,0,0,0,1,0,100000000,40,1,2,2,4,N/A,1,1,1,0,0,2,2,1,1,Disagree,Disagree,Agree,1,1,-1,0,1,0,0,0,0,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,-1,0,-1,1,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
6893861890,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,56,Horticulture,0,0,0,0,1,0,100000000,40,0,2,3,2,N/A,0,1,0,0,0,10,8,5,4,Disagree,Undecided,Disagree,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0,-1,0,0,0,0,-1,0,-1,0,4,3,5,5,3,2,5,1,1,4,1,2,5,3,5,5
6893855535,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,39,Mixed,0,1,0,0,0,0,100000000,10.5,0,3,3,3,1,1,1,1,0,0,5,3,3,2,Undecided,Undecided,Undecided,0,0,0,1,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,0,0,0,-1,-1,0,0,0,-1,-1,1,0,3,1,2,4,3,3,4,1,2,3,5,2,4,4,3,3
6893848991,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,55,Mixed,0,1,0,0,0,0,100000000,40,0,1,1,2,N/A,0,0,0,0,1,10,4,5,2,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,1,0,0,-1,0,0,0,1,0,2,2,2,1,0,0,0,0,0,0,1,0,-1,0,-1,1,3,1,4,5,5,4,5,1,1,2,1,5,4,5,4,5
6893842064,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Postgrad,3,39,Mixed,0,1,0,0,0,0,100000000,3,0,1,1,1,1,1,1,1,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,1,-1,5,3,5,5,5,5,5,1,1,1,1,5,5,5,5,5
6893829665,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,53,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,1,N/A,1,0,1,0,0,7,1,4,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,0,0,0,-1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,2,2,5,1,1,1,1,4,1,1,2,2,2,3
6893736364,2,Male,1,0,North West,0,0,0,0,0,0,1,0,0,Secondary & Primary & Matric,1,74,Mixed,1,1,0,0,0,0,2.5e+07,40,1,2,2,4,1,1,1,1,1,0,10,1,5,1,Disagree,Disagree,Agree,1,1,-1,-1,1,1,1,1,0,-1,0,0,0,-2,1,2,0,0,1,0,-1,0,0,0,0,-1,0,0,1,3,1,5,5,5,5,5,1,1,3,4,3,5,5,5,5
6893729511,2,Male,1,0,North West,0,0,0,0,0,0,1,0,0,Secondary & Primary & Matric,1,49,Fieldcrops,1,0,0,1,0,0,100000000,40,1,4,4,4,2,1,0,0,0,0,1,1,1,1,Agree,Agree,Agree,-1,-1,-1,-1,0,1,0,0,0,-1,1,0,1,1,-1,-1,1,-1,0,0,1,0,0,1,0,1,0,1,-1,1,2,1,2,1,1,2,2,1,1,4,3,4,5,4,4
6893525062,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Horticulture,0,0,0,0,1,0,2.5e+07,23,0,1,1,1,2,0,1,1,1,0,8,10,4,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,1,-1,-1,5,5,5,5,5,5,5,1,1,1,1,3,5,5,5,5
6893510364,2,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Undergrad,2,52,Mixed,0,1,0,0,0,0,2.5e+07,40,0,2,2,2,4,0,0,0,0,1,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,3,3,2,2,3,3,5,5,3,5,3,3,3,2,5,3
6893496456,2,Male,1,0,Limpopo,0,0,0,0,1,0,0,0,0,Undergrad,2,49,Livestock,0,0,1,0,0,0,100000000,23,0,1,1,1,N/A,0,0,1,0,0,5,1,3,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,5,5,5,5,1,1,3,1,1,3,5,5,3
6893488180,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,44,Mixed,0,1,0,0,0,0,10000000,23,0,2,2,3,N/A,0,1,0,0,0,10,10,5,5,Disagree,Disagree,Undecided,1,1,0,1,1,0,0,1,1,-1,0,1,1,-1,1,1,1,1,-1,-1,1,0,1,1,0,1,1,1,1,3,3,4,4,4,4,5,1,3,5,3,1,3,1,5,3
6893479535,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,47,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,3,3,9,1,1,1,0,0,10,1,5,1,Strongly disagree,Undecided,Undecided,2,0,0,1,1,1,1,1,1,-1,0,0,1,2,2,2,0,1,1,1,-1,0,0,0,0,1,0,-1,0,5,5,5,5,5,5,2,5,5,3,5,5,5,5,3,3
6893444838,2,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,40,Mixed,0,1,0,0,0,0,200000000,40,0,1,1,1,2,0,1,0,0,0,6,10,3,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,0,1,0,0,1,0,1,2,2,2,1,1,0,0,-1,1,1,1,1,1,1,1,-1,1,1,5,5,5,5,5,1,1,1,5,1,4,5,5,5
6893426742,1,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,48,Mixed,0,1,0,0,0,0,5000000,23,0,2,2,2,2,0,0,0,1,0,6,8,3,4,Disagree,Disagree,Disagree,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,3,1,1,1,1,1,1,4,3,3,4,1,3,3,2,3
6893423073,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,62,Livestock,0,0,1,0,0,0,100000000,40,0,1,3,3,3,1,0,0,0,0,10,10,5,5,Strongly disagree,Undecided,Undecided,2,0,0,0,0,0,0,-1,1,0,0,1,0,1,2,2,0,0,0,0,-1,0,0,0,0,1,1,1,-1,5,5,3,4,4,4,5,3,1,4,2,1,5,5,4,5
6893419314,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,49,Livestock,0,0,1,0,0,0,100000000,10.5,0,1,1,1,N/A,0,0,1,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,1,0,1,0,0,0,0,0,2,2,2,0,0,0,0,-1,0,0,0,0,-1,0,1,0,4,5,2,2,2,1,3,1,1,5,2,5,5,5,3,4
6893383938,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Postgrad,3,54,Mixed,1,1,0,0,0,0,10000000,23,1,1,1,4,1,0,1,1,0,0,10,2,5,1,Strongly disagree,Strongly disagree,Agree,2,2,-1,0,1,1,0,0,0,-1,0,1,1,2,2,2,1,0,1,0,1,0,1,0,1,1,1,1,-1,4,5,4,4,5,3,2,1,1,1,1,1,5,5,1,1
6893380535,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,60,Mixed,0,0,0,0,0,0,10000000,40,0,2,2,2,N/A,1,0,0,0,0,8,2,4,1,Disagree,Disagree,Disagree,1,1,1,1,0,0,0,0,0,-1,0,1,0,1,1,1,1,0,0,0,-1,0,0,0,0,0,1,1,0,3,2,4,4,5,4,4,1,1,3,1,1,5,3,4,5
6893376999,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,45,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,3,2,4,0,0,1,0,0,9,9,5,5,Strongly disagree,Undecided,Disagree,2,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,-1,0,4,2,2,2,2,2,2,3,3,2,5,1,5,5,5,5
6893359261,4,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Secondary & Primary & Matric,1,37,Mixed,0,1,0,0,0,0,5000000,23,0,1,1,1,3,0,1,0,0,0,9,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,1,0,1,-1,1,1,-1,2,2,2,-1,1,-1,1,-1,-1,1,0,0,-1,0,-1,-1,5,2,4,5,5,5,5,2,3,2,5,3,5,5,5,4
6893333655,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,33,Mixed,1,1,0,0,0,0,2500000,23,1,5,5,5,2,0,1,1,0,0,10,3,5,2,Strongly agree,Strongly agree,Strongly agree,-2,-2,-2,1,1,1,-1,1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5
6893321445,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,46,Mixed,1,1,0,0,0,0,200000000,23,1,5,1,4,3,0,1,0,0,0,10,10,5,5,Strongly agree,Strongly disagree,Agree,-2,2,-1,1,0,0,0,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,4
6893109968,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,53,Horticulture,0,0,0,0,1,0,100000000,40,0,2,2,2,5,0,1,1,0,0,8,9,4,5,Disagree,Disagree,Disagree,1,1,1,1,0,0,0,0,0,1,0,1,1,-1,2,2,0,0,0,0,1,1,1,1,-1,1,1,1,1,4,5,4,4,5,5,5,3,3,3,4,4,5,5,5,5
6893002899,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,44,Mixed,0,1,0,0,0,0,5000000,23,0,1,2,3,4,1,1,1,0,0,10,10,5,5,Strongly disagree,Disagree,Undecided,2,1,0,1,1,1,0,1,0,0,1,1,1,2,2,2,1,1,1,1,0,1,1,0,0,1,1,1,-1,4,2,4,4,4,4,5,5,4,4,5,4,5,5,5,5
6892828209,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,51,Horticulture,0,0,0,0,1,0,100000000,23,0,1,3,3,N/A,1,0,1,0,0,8,5,4,3,Strongly disagree,Undecided,Undecided,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,3,3,3,3,4,1,1,2,1,4,4,4,4,4
6892826047,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,54,Fieldcrops,0,0,0,1,0,0,10000000,23,0,2,3,2,4,1,1,0,0,0,9,5,5,3,Disagree,Undecided,Disagree,1,0,1,0,0,1,-1,-1,-1,-1,-1,1,-1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,3,3,3,3,2,1,1,3,4,3,3,4,4,5
6892823911,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,57,Horticulture,0,0,0,0,1,0,100000000,40,0,1,1,1,2,1,1,1,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,0,0,-1,1,1,1,2,1,1,1,0,0,0,-1,0,0,0,-1,1,1,0,-1,4,4,5,5,5,5,5,1,1,5,1,5,5,5,5,5
6891571575,1,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Undergrad,2,23,Mixed,0,1,0,0,0,0,2500000,23,0,1,1,1,5,0,1,0,0,0,9,8,5,4,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,1,1,1,1,0,0,0,0,1,2,2,0,0,1,-1,0,-1,0,0,0,1,1,-1,-1,5,4,1,1,1,3,1,4,1,1,1,1,4,1,1,4
6891565520,2,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,23,Horticulture,0,0,0,0,1,0,100000000,3,0,1,1,1,N/A,0,0,0,0,1,1,1,1,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,0,0,0,1,1,1,1,2,2,2,1,1,0,0,1,1,1,0,0,1,1,1,-1,1,1,2,4,4,5,5,1,1,1,1,1,4,3,4,4
6891522723,3,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,33,Horticulture,1,0,0,0,1,0,100000000,23,1,2,5,5,N/A,1,1,1,0,0,10,10,5,5,Disagree,Strongly agree,Strongly agree,1,-2,-2,0,1,1,0,0,1,1,0,1,1,1,2,2,1,-1,0,0,1,0,1,1,0,1,1,1,-1,5,5,4,4,4,3,3,1,1,5,1,1,5,5,5,5
6891294363,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,45,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,1,N/A,0,1,1,0,0,9,5,5,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,0,0,0,-1,0,1,1,2,2,0,0,1,-1,0,0,0,1,1,0,1,1,-1,-1,3,2,5,5,5,5,2,1,1,2,4,1,4,4,5,5
6888993689,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,53,Mixed,0,1,0,0,0,0,10000000,23,0,2,2,2,2,1,0,1,0,0,9,2,5,1,Disagree,Disagree,Disagree,1,1,1,1,0,0,1,0,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,5,5,5,4,5,2,1,4,4,1,4,4,4,3
6888985356,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,59,Horticulture,1,0,0,0,1,0,100000000,40,1,3,5,3,5,0,0,1,0,0,10,10,5,5,Undecided,Strongly agree,Undecided,0,-2,0,0,0,0,0,0,0,1,1,0,1,0,-1,-1,1,0,0,0,1,0,1,1,0,1,1,1,0,3,4,5,5,4,5,1,1,1,4,3,5,5,4,4,5
6888975547,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,53,Livestock,0,0,1,0,0,0,5000000,23,0,1,2,2,1,0,0,0,0,1,6,2,3,1,Strongly disagree,Disagree,Disagree,2,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,2,1,2,4,2,4,4,3,2,2,1,2,2,2,1,3
6886944141,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,56,Mixed,0,1,0,0,0,0,10000000,40,0,1,2,2,2,1,0,0,0,0,10,4,5,2,Strongly disagree,Disagree,Disagree,2,1,1,1,0,1,1,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,2,3,1,5,1,1,1,1,1,5,5,1,1
6886936369,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,57,Mixed,0,1,0,0,0,0,10000000,40,0,1,2,2,3,1,0,0,0,0,10,4,5,2,Strongly disagree,Disagree,Disagree,2,1,1,1,0,1,0,1,0,1,0,0,0,2,2,2,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,4,2,2,1,5,1,1,1,1,1,5,5,1,2
6886926050,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Mixed,0,1,0,0,0,0,10000000,23,0,1,2,2,1,1,0,0,0,0,10,4,5,2,Strongly disagree,Disagree,Disagree,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,1,1,1,0,3,2,4,2,3,1,5,1,1,1,1,1,5,5,1,1
6883930582,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,34,Horticulture,1,0,0,0,1,0,100000000,10.5,1,2,2,4,N/A,0,1,0,0,0,10,1,5,1,Disagree,Disagree,Agree,1,1,-1,1,0,1,0,0,0,-1,1,1,1,-1,1,1,1,-1,0,0,-1,0,-1,-1,-1,1,1,-1,-1,5,5,4,5,5,4,5,1,1,3,1,5,5,5,5,5
6883921598,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,43,Horticulture,0,0,0,0,1,0,5000000,23,0,1,1,1,N/A,0,1,0,0,0,8,3,4,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,1,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,3,3,4,2,5,1,1,3,1,3,4,4,4,4
6882666897,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Postgrad,3,62,Horticulture,0,0,0,0,1,0,300000,23,0,1,3,1,1,0,0,0,0,1,8,10,4,5,Strongly disagree,Undecided,Strongly disagree,2,0,2,1,0,0,0,0,0,0,0,1,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,1,5,5,2,2,4,3,2,3,3,4,5
6882663685,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,48,Horticulture,1,0,0,0,1,0,2500000,23,1,3,3,5,1,1,1,1,0,0,1,1,1,1,Undecided,Undecided,Strongly agree,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,1,0,5,3,3,4,4,4,1,1,1,1,1,1,2,1,3,1
6882598074,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Postgrad,3,57,Mixed,0,1,0,0,0,0,5000000,23,0,2,2,2,2,0,0,0,0,1,10,6,5,3,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,-1,0,1,1,0,0,0,-1,1,5,1,4,4,4,1,5,1,1,2,4,4,5,5,5,5
6882595284,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,48,Mixed,1,1,0,0,0,0,5000000,23,1,2,4,4,5,0,0,1,0,0,8,6,4,3,Disagree,Agree,Agree,1,-1,-1,0,0,1,0,1,0,-1,1,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,5,5,5,5,5,5,5,3,3,3,3,4,4,3,5,4
6882592541,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,50,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,2,2,3,1,1,0,0,0,10,9,5,5,Strongly disagree,Disagree,Disagree,2,1,1,1,0,0,0,1,1,-1,1,0,0,2,2,2,0,0,0,0,0,0,0,1,-1,1,0,-1,0,4,2,5,5,4,2,5,2,2,2,4,4,5,5,1,5
6882589963,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,47,Mixed,0,1,0,0,0,0,2.5e+07,23,0,2,3,3,3,1,0,0,0,0,10,8,5,4,Disagree,Undecided,Undecided,1,0,0,1,0,1,0,1,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,3,4,5,4,5,3,3,2,1,1,4,5,3,4
6882586815,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,25,Mixed,0,1,0,0,0,0,2500000,3,0,1,1,1,4,0,0,1,0,0,9,3,5,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,0,1,0,1,1,1,1,1,0,2,1,0,0,0,0,1,1,1,0,1,1,1,-1,2,2,3,3,4,2,4,3,1,2,1,5,2,2,1,4
6882583479,1,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Undergrad,2,56,Livestock,0,0,1,0,0,0,1000000,23,0,2,2,2,2,0,1,0,0,0,9,7,5,4,Disagree,Disagree,Disagree,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,-1,4,4,3,3,2,4,2,5,5,3,4,4,3,2,2,3
6882577624,1,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Undergrad,2,56,Livestock,0,0,1,0,0,0,10000000,23,0,1,1,2,3,0,0,0,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,0,1,0,0,0,0,1,0,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,5,1,3,1,2,3,1,1,5,1,2,1,1,4
6882574590,2,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,20,Mixed,0,1,0,0,0,0,5000000,10.5,0,2,2,2,4,0,0,0,0,1,1,1,1,1,Disagree,Disagree,Disagree,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,-1,0,1,0,0,0,0,0,1,0,3,1,5,4,3,4,4,5,1,3,5,2,4,5,5,3
6882435203,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,50,Mixed,0,1,0,0,0,0,2500000,23,0,1,1,2,1,1,1,0,0,0,7,6,4,3,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,1,0,-1,0,0,0,0,1,0,1,1,2,1,0,0,0,1,0,-1,1,-1,1,1,1,1,3,3,3,3,2,2,3,1,2,3,2,2,2,2,4,2
6882143711,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,46,Horticulture,0,0,0,0,1,0,100000000,23,0,1,1,1,4,0,1,0,0,0,10,8,5,4,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,-1,1,1,0,0,1,1,1,1,0,4,5,4,5,5,5,5,1,1,2,3,1,4,5,5,5
6882132138,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,48,Mixed,0,1,0,0,0,0,5000000,40,0,1,1,1,2,1,0,1,0,0,9,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,0,1,0,0,0,0,0,1,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,4,5,4,5,3,5,3,4,1,1,5,5,5,3,3,3
6882126525,3,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,72,Livestock,1,0,1,0,0,0,2500000,40,1,5,4,4,1,0,0,1,0,0,6,8,3,4,Strongly agree,Agree,Agree,-2,-1,-1,0,0,1,-1,0,0,-1,0,1,1,-1,-2,-2,0,0,0,0,-1,-1,1,0,0,0,0,0,-1,4,3,4,4,5,4,4,3,3,3,4,3,4,4,4,4
6879330602,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Undergrad,2,51,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,3,2,1,1,1,0,0,1,10,1,5,Strongly disagree,Strongly disagree,Undecided,2,2,0,1,0,1,1,1,1,-1,1,1,1,2,2,2,1,1,1,1,-1,1,1,0,1,1,0,1,-1,5,5,1,5,5,5,5,3,1,1,1,3,5,5,1,1
6879317153,1,Female,0,1,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,38,Livestock,0,0,1,0,0,0,100000000,10.5,0,1,1,2,5,1,1,1,0,0,10,1,5,1,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,0,1,0,1,0,0,1,1,0,2,2,2,1,0,1,0,0,0,0,1,0,1,1,1,-1,5,1,3,3,1,1,1,1,1,4,1,1,5,5,4,3
6879309640,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,47,Livestock,0,0,1,0,0,0,100000000,23,0,2,2,2,2,0,1,0,0,0,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,1,0,1,-1,1,-1,0,0,1,0,1,0,1,1,-1,1,-1,1,0,0,0,0,1,1,1,0,4,5,4,5,5,5,5,1,1,5,4,4,5,5,5,5
